0.0005450471944608136, 3.222861344101193e+24
0.0007448915080832323, 2.6333300005500607e+24
0.0009735810072368104, 2.1622304561128928e+24
0.0011725232065789132, 1.8650768597943622e+24
0.001391268181006229, 1.6087505955333394e+24
0.0016508220397001665, 1.3605527895035456e+24
0.0019155775632500925, 1.1735544217374988e+24
0.0023070079738791533, 1.0122737793763194e+24
0.0027374015024833527, 8.861637027421939e+23
0.0031764204582079574, 8.029991223876659e+23
0.004060010266584489, 8.819540196275265e+23
0.005037283368292593, 9.830945012057663e+23
0.006066605247569733, 1.2213728576780238e+24
0.006987394206865409, 1.4302008470293684e+24
0.008108018457692816, 1.691335777740035e+24
0.009620643777373305, 1.9805423590777834e+24
0.011163583306232752, 2.2738875013964416e+24
0.012574282237615546, 2.534546800143785e+24
0.015485401876104884, 2.895708844973655e+24
0.019070485832354427, 3.2597589594815066e+24
0.022967361763386387, 3.3911788175103064e+24
0.029356228428372603, 3.545424878737418e+24
0.03808459609043721, 3.3919133897094973e+24
0.04867864728875757, 3.181655425927463e+24
0.06752387610443278, 3.029010173781088e+24
0.09366476059041615, 2.8695050460233785e+24
0.12800741931984413, 2.705011771294354e+24
0.16606734319670743, 2.5124513442686193e+24
0.218672052656463, 2.333613493368531e+24
0.2900896938798601, 2.1147300652161292e+24
0.3964525489711657, 1.869734093338853e+24
0.5259327708859671, 1.6694825219849064e+24
0.6672512648043306, 1.5054220116526192e+24
0.8592282097568068, 1.337560486555562e+24
1.1742685834509285, 1.1595060728445763e+24
1.6532793954196432, 9.71066259182825e+23
2.2933224171188145, 8.335440823227093e+23
3.181148766161647, 7.19034300926315e+23
4.860629366682104, 6.35763023349889e+23
6.352893519750558, 7.192473230614267e+23
9.925902978556374, 9.069924035298388e+23
